locality_symbol,election_locality_name,target_election,election_number,year,eligible_voters,votes_cast,invalid_votes,valid_votes,Right,Center_Left,Haredi,Arab,Other,total_main_blocs,turnout_pct,invalid_vote_pct,modeled_vote_coverage_pct,Other_raw_pct,Right_valid_pct,Right_pct,Center_Left_valid_pct,Center_Left_pct,Haredi_valid_pct,Haredi_pct,Arab_valid_pct,Arab_pct
1413,מחנה יהודית,Knesset_22,22,2019,131,91,1,90,34.0,53.0,3.0,0.0,0.0,90.0,69.46564885496184,1.098901098901099,100.0,0.0,37.77777777777778,37.77777777777778,58.88888888888889,58.88888888888889,3.3333333333333335,3.3333333333333335,0.0,0.0
1414,מחנה מרים,Knesset_22,22,2019,100,67,0,67,22.0,43.0,2.0,0.0,0.0,67.0,67.0,0.0,100.0,0.0,32.83582089552239,32.83582089552239,64.17910447761194,64.17910447761194,2.9850746268656714,2.9850746268656714,0.0,0.0
1415,מחנה יפה,Knesset_22,22,2019,217,147,1,146,57.0,88.0,0.0,0.0,1.0,145.0,67.74193548387096,0.6802721088435374,99.31506849315068,0.684931506849315,39.04109589041096,39.310344827586206,60.273972602739725,60.689655172413794,0.0,0.0,0.0,0.0
1416,מחנה יוכבד,Knesset_22,22,2019,121,71,0,71,8.0,60.0,3.0,0.0,0.0,71.0,58.67768595041323,0.0,100.0,0.0,11.267605633802818,11.267605633802818,84.50704225352112,84.50704225352112,4.225352112676056,4.225352112676056,0.0,0.0
1418,מחנה טלי,Knesset_22,22,2019,165,85,0,85,29.0,56.0,0.0,0.0,0.0,85.0,51.515151515151516,0.0,100.0,0.0,34.11764705882353,34.11764705882353,65.88235294117646,65.88235294117646,0.0,0.0,0.0,0.0
1419,ניצן ב',Knesset_22,22,2019,616,436,0,436,367.0,27.0,36.0,0.0,6.0,430.0,70.77922077922078,0.0,98.62385321100918,1.3761467889908259,84.17431192660551,85.34883720930233,6.192660550458716,6.279069767441861,8.256880733944955,8.372093023255815,0.0,0.0
2002,תנובות,Knesset_22,22,2019,607,469,2,467,180.0,178.0,32.0,0.0,77.0,390.0,77.26523887973642,0.42643923240938164,83.5117773019272,16.488222698072803,38.54389721627409,46.15384615384615,38.11563169164882,45.64102564102564,6.852248394004283,8.205128205128204,0.0,0.0
2003,תלמי אלעזר,Knesset_22,22,2019,653,504,1,503,112.0,382.0,1.0,0.0,8.0,495.0,77.18223583460949,0.1984126984126984,98.40954274353876,1.5904572564612325,22.266401590457257,22.626262626262626,75.94433399602386,77.17171717171716,0.19880715705765406,0.20202020202020202,0.0,0.0
2008,שדה יצחק,Knesset_22,22,2019,396,291,1,290,69.0,181.0,5.0,2.0,33.0,257.0,73.48484848484848,0.3436426116838488,88.62068965517241,11.379310344827587,23.79310344827586,26.848249027237355,62.41379310344828,70.42801556420234,1.7241379310344827,1.9455252918287937,0.6896551724137931,0.7782101167315175
2009,יובל,Knesset_22,22,2019,427,312,0,312,118.0,169.0,14.0,0.0,11.0,301.0,73.06791569086651,0.0,96.47435897435898,3.5256410256410255,37.82051282051282,39.202657807308974,54.166666666666664,56.14617940199336,4.487179487179487,4.651162790697675,0.0,0.0
2010,כפר בן נון,Knesset_22,22,2019,528,415,2,413,80.0,290.0,2.0,1.0,40.0,373.0,78.59848484848484,0.48192771084337355,90.31476997578693,9.685230024213075,19.37046004842615,21.447721179624665,70.2179176755448,77.7479892761394,0.48426150121065376,0.5361930294906166,0.24213075060532688,0.2680965147453083
2011,ינון,Knesset_22,22,2019,894,685,6,679,348.0,125.0,54.0,50.0,102.0,577.0,76.62192393736018,0.8759124087591241,84.97790868924889,15.022091310751104,51.25184094256259,60.31195840554593,18.409425625920473,21.663778162911612,7.952871870397643,9.358752166377817,7.363770250368189,8.665511265164644
2012,אורות,Knesset_22,22,2019,436,324,0,324,50.0,262.0,2.0,0.0,10.0,314.0,74.31192660550458,0.0,96.91358024691358,3.0864197530864197,15.432098765432098,15.92356687898089,80.8641975308642,83.43949044585987,0.6172839506172839,0.6369426751592357,0.0,0.0
2013,בן שמן (מושב),Knesset_22,22,2019,582,444,1,443,111.0,306.0,8.0,1.0,17.0,426.0,76.28865979381443,0.22522522522522523,96.16252821670429,3.837471783295711,25.056433408577877,26.056338028169012,69.07449209932281,71.83098591549296,1.805869074492099,1.8779342723004695,0.2257336343115124,0.2347417840375587
2014,גבעולים,Knesset_22,22,2019,300,238,0,238,173.0,31.0,29.0,0.0,5.0,233.0,79.33333333333333,0.0,97.89915966386555,2.100840336134454,72.68907563025209,74.2489270386266,13.025210084033615,13.304721030042918,12.184873949579831,12.446351931330472,0.0,0.0
2015,שדי חמד,Knesset_22,22,2019,718,574,2,572,58.0,384.0,1.0,1.0,128.0,444.0,79.94428969359332,0.34843205574912894,77.62237762237763,22.377622377622377,10.13986013986014,13.063063063063062,67.13286713286713,86.48648648648648,0.17482517482517482,0.22522522522522523,0.17482517482517482,0.22522522522522523
2016,רוויה,Knesset_22,22,2019,255,181,0,181,124.0,14.0,37.0,0.0,6.0,175.0,70.98039215686275,0.0,96.68508287292818,3.314917127071823,68.50828729281768,70.85714285714285,7.734806629834254,8.0,20.441988950276244,21.142857142857142,0.0,0.0
2018,גבעת חיים (איחוד),Knesset_22,22,2019,964,742,1,741,12.0,724.0,1.0,2.0,2.0,739.0,76.97095435684648,0.13477088948787064,99.73009446693656,0.2699055330634278,1.6194331983805668,1.6238159675236805,97.70580296896087,97.9702300405954,0.1349527665317139,0.13531799729364005,0.2699055330634278,0.2706359945872801
2021,אשל הנשיא,Knesset_22,22,2019,116,75,0,75,25.0,49.0,1.0,0.0,0.0,75.0,64.65517241379311,0.0,100.0,0.0,33.33333333333333,33.33333333333333,65.33333333333333,65.33333333333333,1.3333333333333335,1.3333333333333335,0.0,0.0
2023,להב,Knesset_22,22,2019,446,302,0,302,12.0,289.0,0.0,1.0,0.0,302.0,67.71300448430493,0.0,100.0,0.0,3.9735099337748347,3.9735099337748347,95.69536423841059,95.69536423841059,0.0,0.0,0.33112582781456956,0.33112582781456956
2024,אום אל-קוטוף,Knesset_22,22,2019,708,510,4,506,5.0,45.0,20.0,414.0,22.0,484.0,72.03389830508475,0.7843137254901961,95.65217391304348,4.3478260869565215,0.9881422924901186,1.0330578512396695,8.893280632411066,9.297520661157025,3.9525691699604746,4.132231404958678,81.81818181818183,85.53719008264463
2026,ירדנה,Knesset_22,22,2019,285,206,0,206,128.0,42.0,11.0,0.0,25.0,181.0,72.28070175438597,0.0,87.86407766990291,12.135922330097088,62.13592233009708,70.71823204419888,20.388349514563107,23.204419889502763,5.339805825242718,6.077348066298343,0.0,0.0
2029,מדרך עוז,Knesset_22,22,2019,555,402,0,402,221.0,125.0,31.0,0.0,25.0,377.0,72.43243243243244,0.0,93.78109452736318,6.218905472636816,54.975124378109456,58.620689655172406,31.094527363184078,33.15649867374005,7.711442786069651,8.222811671087534,0.0,0.0
2030,מנוחה,Knesset_22,22,2019,424,327,0,327,226.0,32.0,41.0,0.0,28.0,299.0,77.12264150943396,0.0,91.43730886850153,8.56269113149847,69.1131498470948,75.58528428093646,9.785932721712538,10.702341137123746,12.538226299694188,13.712374581939798,0.0,0.0
2033,בית חלקיה,Knesset_22,22,2019,452,384,3,381,16.0,2.0,363.0,0.0,0.0,381.0,84.95575221238938,0.78125,100.0,0.0,4.199475065616798,4.199475065616798,0.5249343832020997,0.5249343832020997,95.2755905511811,95.2755905511811,0.0,0.0
2034,חצור הגלילית,Knesset_22,22,2019,7031,4865,38,4827,2751.0,704.0,1353.0,4.0,15.0,4812.0,69.19357132698052,0.7810894141829393,99.68924798011187,0.3107520198881293,56.99192044748291,57.16957605985037,14.5846281334162,14.630091438071489,28.02983219390926,28.117206982543642,0.08286720530350114,0.0831255195344971
2035,עדנים,Knesset_22,22,2019,300,232,0,232,27.0,163.0,0.0,1.0,41.0,191.0,77.33333333333333,0.0,82.32758620689656,17.67241379310345,11.637931034482758,14.136125654450263,70.25862068965517,85.34031413612566,0.0,0.0,0.43103448275862066,0.5235602094240838
2038,ברקת,Knesset_22,22,2019,1115,934,2,932,689.0,21.0,190.0,0.0,32.0,900.0,83.76681614349776,0.21413276231263384,96.56652360515021,3.4334763948497855,73.92703862660944,76.55555555555556,2.2532188841201717,2.3333333333333335,20.386266094420602,21.11111111111111,0.0,0.0
2042,עין גדי,Knesset_22,22,2019,479,320,2,318,34.0,278.0,2.0,1.0,3.0,315.0,66.80584551148226,0.625,99.05660377358491,0.9433962264150944,10.69182389937107,10.793650793650794,87.42138364779875,88.25396825396825,0.628930817610063,0.6349206349206349,0.3144654088050315,0.31746031746031744
2043,בחן,Knesset_22,22,2019,579,448,0,448,41.0,405.0,1.0,0.0,1.0,447.0,77.37478411053542,0.0,99.77678571428571,0.2232142857142857,9.151785714285714,9.172259507829978,90.40178571428571,90.60402684563759,0.2232142857142857,0.22371364653243847,0.0,0.0
2044,מלילות,Knesset_22,22,2019,259,202,0,202,159.0,19.0,21.0,0.0,3.0,199.0,77.99227799227799,0.0,98.51485148514851,1.4851485148514851,78.71287128712872,79.89949748743719,9.405940594059405,9.547738693467336,10.396039603960396,10.552763819095476,0.0,0.0
2045,נחלה,Knesset_22,22,2019,475,386,2,384,145.0,79.0,53.0,0.0,107.0,277.0,81.26315789473684,0.5181347150259068,72.13541666666666,27.864583333333332,37.76041666666667,52.34657039711191,20.572916666666664,28.51985559566787,13.802083333333334,19.133574007220215,0.0,0.0
2046,סגולה,Knesset_22,22,2019,425,324,1,323,71.0,221.0,5.0,0.0,26.0,297.0,76.23529411764706,0.30864197530864196,91.95046439628483,8.04953560371517,21.981424148606813,23.905723905723907,68.42105263157895,74.41077441077442,1.5479876160990713,1.6835016835016834,0.0,0.0
2047,ניר משה,Knesset_22,22,2019,412,285,0,285,74.0,190.0,13.0,0.0,8.0,277.0,69.1747572815534,0.0,97.19298245614036,2.807017543859649,25.964912280701753,26.714801444043324,66.66666666666666,68.59205776173285,4.56140350877193,4.693140794223827,0.0,0.0
2048,ניר עקיבא,Knesset_22,22,2019,488,383,2,381,165.0,144.0,53.0,0.0,19.0,362.0,78.48360655737704,0.5221932114882507,95.01312335958005,4.986876640419948,43.30708661417323,45.58011049723757,37.79527559055118,39.77900552486188,13.910761154855644,14.64088397790055,0.0,0.0
2049,שדה צבי,Knesset_22,22,2019,429,327,0,327,148.0,129.0,37.0,0.0,13.0,314.0,76.22377622377621,0.0,96.02446483180428,3.9755351681957185,45.25993883792049,47.13375796178344,39.44954128440367,41.082802547770704,11.314984709480122,11.78343949044586,0.0,0.0
2050,"תלמי ביל""ו",Knesset_22,22,2019,344,254,1,253,164.0,58.0,19.0,0.0,12.0,241.0,73.83720930232558,0.39370078740157477,95.25691699604744,4.743083003952568,64.82213438735178,68.04979253112033,22.92490118577075,24.066390041493776,7.5098814229249005,7.883817427385892,0.0,0.0
2051,רווחה,Knesset_22,22,2019,426,347,0,347,210.0,21.0,59.0,0.0,57.0,290.0,81.45539906103286,0.0,83.5734870317003,16.42651296829971,60.51873198847262,72.41379310344827,6.051873198847262,7.241379310344828,17.002881844380404,20.344827586206897,0.0,0.0
2052,אביטל,Knesset_22,22,2019,388,308,2,306,225.0,43.0,33.0,0.0,5.0,301.0,79.38144329896907,0.6493506493506493,98.36601307189542,1.6339869281045754,73.52941176470588,74.75083056478405,14.052287581699346,14.285714285714285,10.784313725490197,10.96345514950166,0.0,0.0
2053,פרזון,Knesset_22,22,2019,320,240,3,237,165.0,44.0,10.0,0.0,18.0,219.0,75.0,1.25,92.40506329113924,7.59493670886076,69.62025316455697,75.34246575342466,18.565400843881857,20.091324200913242,4.219409282700422,4.5662100456621,0.0,0.0
2054,מיטב,Knesset_22,22,2019,375,284,1,283,198.0,44.0,10.0,0.0,31.0,252.0,75.73333333333333,0.35211267605633806,89.04593639575971,10.954063604240282,69.96466431095406,78.57142857142857,15.547703180212014,17.46031746031746,3.53356890459364,3.968253968253968,0.0,0.0
2055,מאור,Knesset_22,22,2019,903,697,2,695,225.0,423.0,25.0,2.0,20.0,675.0,77.18715393133998,0.2869440459110474,97.12230215827337,2.877697841726619,32.37410071942446,33.33333333333333,60.86330935251798,62.66666666666667,3.597122302158273,3.7037037037037033,0.28776978417266186,0.2962962962962963
2057,שדי תרומות,Knesset_22,22,2019,364,240,0,240,207.0,14.0,16.0,0.0,3.0,237.0,65.93406593406593,0.0,98.75,1.25,86.25,87.34177215189874,5.833333333333333,5.9071729957805905,6.666666666666667,6.751054852320674,0.0,0.0
2059,"פעמי תש""ז",Knesset_22,22,2019,380,310,1,309,150.0,64.0,77.0,0.0,18.0,291.0,81.57894736842105,0.3225806451612903,94.1747572815534,5.825242718446602,48.54368932038835,51.546391752577314,20.711974110032365,21.993127147766323,24.919093851132686,26.46048109965636,0.0,0.0
2060,ברוש,Knesset_22,22,2019,331,254,0,254,146.0,85.0,22.0,0.0,1.0,253.0,76.73716012084593,0.0,99.60629921259843,0.39370078740157477,57.48031496062992,57.70750988142292,33.46456692913386,33.59683794466403,8.661417322834646,8.695652173913043,0.0,0.0
2061,תדהר,Knesset_22,22,2019,405,300,1,299,162.0,117.0,12.0,0.0,8.0,291.0,74.07407407407408,0.33333333333333337,97.32441471571906,2.6755852842809364,54.18060200668896,55.670103092783506,39.130434782608695,40.20618556701031,4.013377926421405,4.123711340206185,0.0,0.0
2062,תאשור,Knesset_22,22,2019,288,201,0,201,67.0,124.0,7.0,3.0,0.0,201.0,69.79166666666666,0.0,100.0,0.0,33.33333333333333,33.33333333333333,61.69154228855721,61.69154228855721,3.482587064676617,3.482587064676617,1.4925373134328357,1.4925373134328357
2063,דישון,Knesset_22,22,2019,295,179,0,179,105.0,52.0,19.0,0.0,3.0,176.0,60.67796610169491,0.0,98.32402234636871,1.675977653631285,58.659217877094974,59.65909090909091,29.05027932960894,29.545454545454547,10.614525139664805,10.795454545454545,0.0,0.0
2064,זרועה,Knesset_22,22,2019,291,212,0,212,152.0,27.0,29.0,0.0,4.0,208.0,72.85223367697594,0.0,98.11320754716981,1.8867924528301887,71.69811320754717,73.07692307692307,12.735849056603774,12.980769230769232,13.679245283018867,13.942307692307693,0.0,0.0
2100,טירת כרמל,Knesset_22,22,2019,18575,12108,76,12032,7113.0,3433.0,1409.0,11.0,66.0,11966.0,65.18438761776582,0.6276841757515692,99.45146276595744,0.5485372340425532,59.11735372340425,59.44342303192378,28.53224734042553,28.68962059167642,11.710438829787234,11.775029249540363,0.09142287234042554,0.09192712685943506
2200,דימונה,Knesset_22,22,2019,28063,16894,164,16730,10268.0,4171.0,2177.0,38.0,76.0,16654.0,60.200263692406374,0.9707588492956079,99.54572624028691,0.45427375971309025,61.374775851763296,61.6548576918458,24.931261207411833,25.04503422601177,13.012552301255232,13.071934670349467,0.22713687985654513,0.22817341179296266
2300,קרית טבעון,Knesset_22,22,2019,13648,9474,25,9449,1696.0,7411.0,199.0,92.0,51.0,9398.0,69.41676436107855,0.26388009288579267,99.46026034501006,0.539739654989946,17.948989311038204,18.046392849542457,78.43158006138215,78.85720366035326,2.106042967509789,2.1174718025111727,0.9736480050799027,0.9789316875931049
2400,אור יהודה,Knesset_22,22,2019,26993,18880,152,18728,9982.0,5025.0,3618.0,12.0,91.0,18637.0,69.94405957099988,0.8050847457627118,99.5140965399402,0.48590346005980345,53.2998718496369,53.560122337286046,26.83148227253311,26.962493963620755,19.318667236223835,19.412995653806945,0.06407518154634771,0.06438804528625852
2500,נשר,Knesset_22,22,2019,19638,12502,71,12431,4669.0,7010.0,657.0,43.0,52.0,12379.0,63.66228740197576,0.5679091345384739,99.58169093395543,0.418309066044566,37.55932748773228,37.717101542935616,56.39127986485399,56.6281605945553,5.285174161370767,5.3073753938121015,0.34590941999839114,0.34736246869698684
2530,באר יעקב,Knesset_22,22,2019,16096,12272,66,12206,5082.0,5964.0,1068.0,11.0,81.0,12125.0,76.24254473161034,0.5378096479791394,99.33639193839096,0.6636080616090447,41.63526134687858,41.91340206185567,48.861215795510404,49.187628865979384,8.749795182697035,8.808247422680413,0.090119613304932,0.09072164948453608
2550,גדרה,Knesset_22,22,2019,17470,12954,63,12891,5282.0,6690.0,775.0,17.0,127.0,12764.0,74.14997137950773,0.4863362667901806,99.01481653867039,0.9851834613296098,40.974323171204716,41.382011908492636,51.89667209681173,52.41303666562206,6.011946319137382,6.0717643371983705,0.13187495151656195,0.133187088686932
2560,ערד,Knesset_22,22,2019,21503,12841,103,12738,2877.0,6406.0,3241.0,127.0,87.0,12651.0,59.71724875598754,0.8021182150922824,99.31700423928403,0.6829957607159679,22.58596325953839,22.741285273891393,50.29046946145391,50.63631333491424,25.443554718166116,25.618528179590545,0.9970168001256083,1.0038732116038256
2600,אילת,Knesset_22,22,2019,50539,22840,125,22715,10994.0,9728.0,1646.0,176.0,171.0,22544.0,45.19282138546469,0.5472854640980735,99.24719348448163,0.75280651551838,48.39973585736298,48.76685592618878,42.82632621615672,43.15117104329312,7.246313009024874,7.301277501774309,0.774818401937046,0.7806955287437899
2610,בית שמש,Knesset_22,22,2019,63507,41894,301,41593,14341.0,4405.0,22634.0,15.0,198.0,41395.0,65.96753113829972,0.7184799732658614,99.52395835837761,0.4760416416223883,34.47935950760945,34.6442807102307,10.590724400740509,10.64138180939727,54.41781068929868,54.6781012199541,0.036063760728968816,0.03623626041792487
2620,קרית אונו,Knesset_22,22,2019,28834,21497,81,21416,5848.0,14726.0,746.0,43.0,53.0,21363.0,74.55434556426441,0.37679676233893106,99.75252147926784,0.24747852073216287,27.306686589465816,27.374432429902168,68.76167351512888,68.93226606749988,3.483376914456481,3.49201891120161,0.20078446021666044,0.20128259139633947
2630,קרית גת,Knesset_22,22,2019,42112,28233,236,27997,12188.0,9127.0,6399.0,6.0,277.0,27720.0,67.04264817629179,0.835901250309921,99.01060827945851,0.9893917205414866,43.53323570382541,43.96825396825397,32.599921420152164,32.92568542568542,22.856020287887986,23.084415584415584,0.021430867592956388,0.021645021645021644
2640,ראש העין,Knesset_22,22,2019,41277,32018,109,31909,13787.0,14446.0,3526.0,21.0,129.0,31780.0,77.56862175061173,0.34043350615278906,99.59572534394685,0.40427465605315116,43.20724560468833,43.38263058527376,45.27249365382807,45.456261799874135,11.050173932119463,11.095028319697924,0.06581215331097809,0.06607929515418502
2650,רמת השרון,Knesset_22,22,2019,37134,26974,74,26900,5481.0,20047.0,1228.0,74.0,70.0,26830.0,72.63962945009965,0.2743382516497368,99.73977695167287,0.26022304832713755,20.375464684014872,20.42862467387253,74.52416356877323,74.71859858367499,4.565055762081784,4.576966082743198,0.275092936802974,0.27581065970928065
2660,יבנה,Knesset_22,22,2019,33320,24697,156,24541,11046.0,10347.0,2948.0,13.0,187.0,24354.0,74.12064825930372,0.6316556666801636,99.23800986104887,0.761990138951143,45.01039077462206,45.3559990145356,42.16209608410415,42.48583394924859,12.01255042581802,12.104787714543813,0.05297257650462491,0.0533793216720046
2710,אום אל-פחם,Knesset_22,22,2019,35181,18060,206,17854,73.0,496.0,17.0,17109.0,159.0,17695.0,51.33452715954635,1.140642303433001,99.10944326201412,0.8905567379858856,0.4088719614652179,0.4125459169256852,2.778088943654083,2.803051709522464,0.0952167581494343,0.09607233681831025,95.82726559874538,96.68833003673353
2720,טירה,Knesset_22,22,2019,18053,12139,80,12059,50.0,989.0,16.0,10927.0,77.0,11982.0,67.2409017891763,0.6590328692643546,99.36147275893524,0.6385272410647649,0.4146280786134837,0.4172926055750292,8.201343394974709,8.254047738274078,0.1326809851563148,0.13353363378400934,90.61282030019073,91.19512602236688
2730,טייבה,Knesset_22,22,2019,27934,18609,146,18463,79.0,758.0,47.0,17472.0,107.0,18356.0,66.6177418200043,0.7845666075554839,99.42046254671504,0.5795374532849483,0.42788279261225154,0.4303769884506428,4.105508313925148,4.129439965134016,0.25456318041488385,0.25604706907823055,94.63250825976277,95.18413597733712
2800,קרית שמונה,Knesset_22,22,2019,18246,10981,73,10908,6672.0,3094.0,1064.0,21.0,57.0,10851.0,60.183053820015346,0.6647846279938076,99.47744774477447,0.5225522552255226,61.16611661166117,61.48742051423832,28.364503116978362,28.513501059810153,9.754308764209755,9.805547875771818,0.1925192519251925,0.19353055017970694
3000,ירושלים,Knesset_22,22,2019,413140,261817,1840,259977,92314.0,56702.0,106468.0,3582.0,911.0,259066.0,63.372464539865426,0.7027809500528995,99.64958438631109,0.3504156136889033,35.50852575420133,35.63339071896737,21.8103909191967,21.887086688334247,40.95285352165769,41.09686334756394,1.3778141912553803,1.3826592451344444
3400,חברון,Knesset_22,22,2019,296,230,0,230,215.0,10.0,4.0,0.0,1.0,229.0,77.7027027027027,0.0,99.56521739130434,0.43478260869565216,93.47826086956522,93.88646288209607,4.3478260869565215,4.366812227074235,1.7391304347826086,1.7467248908296942,0.0,0.0
3488,כפר עציון,Knesset_22,22,2019,471,371,5,366,307.0,55.0,2.0,1.0,1.0,365.0,78.76857749469215,1.3477088948787064,99.72677595628416,0.273224043715847,83.87978142076503,84.10958904109589,15.027322404371585,15.068493150684931,0.546448087431694,0.547945205479452,0.273224043715847,0.273972602739726
3555,נתיב הגדוד,Knesset_22,22,2019,228,156,0,156,43.0,111.0,1.0,0.0,1.0,155.0,68.42105263157895,0.0,99.35897435897436,0.641025641025641,27.564102564102566,27.741935483870968,71.15384615384616,71.61290322580646,0.641025641025641,0.6451612903225806,0.0,0.0
3556,אלמוג,Knesset_22,22,2019,198,128,1,127,24.0,103.0,0.0,0.0,0.0,127.0,64.64646464646465,0.78125,100.0,0.0,18.89763779527559,18.89763779527559,81.10236220472441,81.10236220472441,0.0,0.0,0.0,0.0
3557,קדומים,Knesset_22,22,2019,2632,2107,5,2102,1960.0,57.0,80.0,1.0,4.0,2098.0,80.0531914893617,0.23730422401518747,99.80970504281636,0.19029495718363465,93.24452901998097,93.42230695900858,2.7117031398667937,2.7168732125834127,3.8058991436726926,3.813155386081983,0.04757373929590866,0.047664442326024785
3558,תומר,Knesset_22,22,2019,249,206,1,205,75.0,126.0,2.0,0.0,2.0,203.0,82.73092369477911,0.48543689320388345,99.02439024390245,0.975609756097561,36.58536585365854,36.94581280788177,61.46341463414634,62.06896551724138,0.975609756097561,0.9852216748768473,0.0,0.0
3560,אלקנה,Knesset_22,22,2019,2504,2026,2,2024,1881.0,101.0,42.0,0.0,0.0,2024.0,80.91054313099042,0.09871668311944717,100.0,0.0,92.93478260869566,92.93478260869566,4.9901185770750995,4.9901185770750995,2.075098814229249,2.075098814229249,0.0,0.0
3561,מגדל עוז,Knesset_22,22,2019,256,166,1,165,152.0,11.0,2.0,0.0,0.0,165.0,64.84375,0.6024096385542169,100.0,0.0,92.12121212121212,92.12121212121212,6.666666666666667,6.666666666666667,1.2121212121212122,1.2121212121212122,0.0,0.0
3563,תקוע,Knesset_22,22,2019,2097,1532,8,1524,1301.0,151.0,57.0,3.0,12.0,1512.0,73.05674773485931,0.5221932114882507,99.21259842519686,0.7874015748031495,85.36745406824147,86.04497354497354,9.908136482939632,9.986772486772487,3.740157480314961,3.7698412698412698,0.19685039370078738,0.1984126984126984
3564,כוכב השחר,Knesset_22,22,2019,1200,976,1,975,882.0,7.0,84.0,0.0,2.0,973.0,81.33333333333333,0.10245901639344263,99.7948717948718,0.20512820512820512,90.46153846153845,90.64748201438849,0.717948717948718,0.7194244604316548,8.615384615384615,8.633093525179856,0.0,0.0
3565,רימונים,Knesset_22,22,2019,510,353,2,351,260.0,79.0,10.0,0.0,2.0,349.0,69.2156862745098,0.56657223796034,99.43019943019942,0.5698005698005698,74.07407407407408,74.49856733524355,22.507122507122507,22.636103151862464,2.849002849002849,2.865329512893983,0.0,0.0
3566,יפית,Knesset_22,22,2019,159,105,1,104,69.0,23.0,6.0,0.0,6.0,98.0,66.0377358490566,0.9523809523809524,94.23076923076923,5.769230769230769,66.34615384615384,70.40816326530613,22.115384615384613,23.46938775510204,5.769230769230769,6.122448979591836,0.0,0.0
3567,סלעית,Knesset_22,22,2019,738,613,0,613,85.0,522.0,2.0,0.0,4.0,609.0,83.06233062330624,0.0,99.34747145187602,0.6525285481239804,13.866231647634583,13.957307060755337,85.15497553017944,85.71428571428571,0.3262642740619902,0.3284072249589491,0.0,0.0
3568,ריחן,Knesset_22,22,2019,198,151,1,150,63.0,84.0,0.0,1.0,2.0,148.0,76.26262626262627,0.6622516556291391,98.66666666666667,1.3333333333333335,42.0,42.567567567567565,56.00000000000001,56.75675675675676,0.0,0.0,0.6666666666666667,0.6756756756756757
3569,מבוא דותן,Knesset_22,22,2019,280,192,0,192,154.0,30.0,8.0,0.0,0.0,192.0,68.57142857142857,0.0,100.0,0.0,80.20833333333334,80.20833333333334,15.625,15.625,4.166666666666666,4.166666666666666,0.0,0.0
3570,אריאל,Knesset_22,22,2019,15145,9724,88,9636,5711.0,3599.0,252.0,9.0,65.0,9571.0,64.20600858369099,0.904977375565611,99.32544624325446,0.6745537567455375,59.2673308426733,59.66983596280431,37.349522623495226,37.60317626162365,2.6151930261519305,2.6329537143454185,0.09339975093399751,0.0940340612266221
3571,שבי שומרון,Knesset_22,22,2019,552,439,1,438,406.0,14.0,18.0,0.0,0.0,438.0,79.52898550724638,0.22779043280182232,100.0,0.0,92.69406392694064,92.69406392694064,3.1963470319634704,3.1963470319634704,4.10958904109589,4.10958904109589,0.0,0.0
3572,כפר תפוח,Knesset_22,22,2019,606,496,0,496,454.0,3.0,38.0,0.0,1.0,495.0,81.84818481848185,0.0,99.79838709677419,0.20161290322580644,91.53225806451613,91.71717171717172,0.6048387096774194,0.6060606060606061,7.661290322580645,7.6767676767676765,0.0,0.0
3573,נוה צוף,Knesset_22,22,2019,755,596,0,596,559.0,15.0,19.0,1.0,2.0,594.0,78.94039735099338,0.0,99.66442953020133,0.33557046979865773,93.79194630872483,94.10774410774411,2.5167785234899327,2.525252525252525,3.1879194630872485,3.1986531986531985,0.16778523489932887,0.16835016835016833
3574,בית אל,Knesset_22,22,2019,3366,2746,7,2739,2553.0,22.0,161.0,0.0,3.0,2736.0,81.5805109922757,0.25491624180626365,99.89047097480832,0.10952902519167579,93.2092004381161,93.31140350877193,0.8032128514056224,0.804093567251462,5.878057685286601,5.8845029239766085,0.0,0.0
3575,בית חורון,Knesset_22,22,2019,816,673,0,673,567.0,70.0,34.0,0.0,2.0,671.0,82.47549019607843,0.0,99.70282317979198,0.2971768202080238,84.24962852897474,84.50074515648286,10.401188707280832,10.432190760059612,5.052005943536404,5.067064083457526,0.0,0.0
3576,מצפה יריחו,Knesset_22,22,2019,1278,1014,3,1011,916.0,17.0,76.0,1.0,1.0,1010.0,79.34272300469483,0.2958579881656805,99.90108803165182,0.09891196834817012,90.60336300692384,90.6930693069307,1.6815034619188922,1.6831683168316833,7.51730959446093,7.524752475247524,0.09891196834817012,0.09900990099009901
3578,שדמות מחולה,Knesset_22,22,2019,392,329,0,329,318.0,4.0,5.0,0.0,2.0,327.0,83.92857142857143,0.0,99.3920972644377,0.60790273556231,96.65653495440729,97.24770642201835,1.21580547112462,1.2232415902140672,1.5197568389057752,1.529051987767584,0.0,0.0
3579,אלון מורה,Knesset_22,22,2019,923,727,1,726,689.0,3.0,34.0,0.0,0.0,726.0,78.76489707475623,0.1375515818431912,100.0,0.0,94.90358126721763,94.90358126721763,0.4132231404958678,0.4132231404958678,4.683195592286501,4.683195592286501,0.0,0.0
3598,ארגמן,Knesset_22,22,2019,128,85,0,85,43.0,37.0,4.0,0.0,1.0,84.0,66.40625,0.0,98.82352941176471,1.1764705882352942,50.588235294117645,51.19047619047619,43.529411764705884,44.047619047619044,4.705882352941177,4.761904761904762,0.0,0.0
